chunk_idx	page	section	text_excerpt
31	5	사업비는 규정 및 과제 수행계획서에 따라 목적에 맞게 편성   -	□지원기간 및 예산  ○ (지원기간 과제별 상이 각 과제별 세부 내용 참고 )  ( )  ○ (지원규모) 과제당 지원금은 분야별 공모안내 참고  - 지원예산은 협약체결 후 전체 출연금의  중간점검 등 과제  70%,  점검 후  로 30% 회에 나누어 지급 예정  2  사업비는 규정 및 과제 수행계획서에 따라 목적에 맞게 편성   -  ※ 해당 과제는  가
32	5	- 총사업비는 정부지원금과 기업의 민간부담금현금 현물 ( + )으로 구성	※ 협약 사업비는 과제 심의를 통해 편성된 예산에 대한 타당성 검토 후조정 및 확정 ,  - 총사업비는 정부지원금과 기업의 민간부담금현금 현물 ( + )으로 구성  정부지원금 및 민간부담금 편성기준  <  >  총사업비 중 정부지원금 지원기준 1.  중소기업인 경우 중견기업인 경우 대기업인 경우 그 외학교 등의 경우 ( )  해당 수행기업 총사업비정부지원금
33	5	- 총사업비는 정부지원금과 기업의 민간부담금현금 현물 ( + )으로 구성	이내 75%  이내 70%  이내 50%  이내 100%  총사업비 중 민간부담금현금부담기준 2.  ( )  중소기업인 경우 중견기업인 경우 대기업인 경우 그 외학교 등의 경우 ( )  해당 수행기업 민간부담금현금현물의 ( + )  이상 10%  이상 13%  이상 15%  필요시 부담  국가연구개발혁신법 시행령 별표 준용  *  (‘24.04.30) [ 
34	5	- 총사업비는 정부지원금과 기업의 민간부담금현금 현물 ( + )으로 구성	컨설팅 지원센터  ➍  운영  최대
35	5	- 총사업비는 정부지원금과 기업의 민간부담금현금 현물 ( + )으로 구성	억 3.3
36	5	- 총사업비는 정부지원금과 기업의 민간부담금현금 현물 ( + )으로 구성	개 1 운영사  ▸지원내용 ( ) 데이터센터 도입구축운영  · · 가이드라인  고도화 및 데이터센터 상시 컨설팅 지원센터 운영  ▸지원대상 ( ) 컨설팅조사연구 기업기관협단체 등   ,  · ·  ※ 컨소시엄을 구성하여 지원 가능  ❺홍보인식개선 등  ,  데이터센터 산업  발전 지원운영기관 ( )  최대  억원 3  개 1 과제  ▸지원내용 ( ) 데이터
37	5	- 총사업비는 정부지원금과 기업의 민간부담금현금 현물 ( + )으로 구성	▸지원대상 ( ) 정책발굴 등을 위한 협의체인식개선을    ,  위한 세미나홍보 · 등 운영 등이 가능한 기업기관협단체 등    ,  ,   ※ 컨소시엄을 구성하여 지원 가능
38	6	- 총사업비는 정부지원금과 기업의 민간부담금현금 현물 ( + )으로 구성	- 6 -
39	6	- 총사업비는 정부지원금과 기업의 민간부담금현금 현물 ( + )으로 구성	3. 공모 분야별 세부 안내 및 제안요청 사항  1 데이터센터 테스트베드 조성 지원  지원 방향 □  실  ○  제 데이터센터 환경에서 국산 데이터센터 장비 를 시험검증 ·SW ·  할수 있는    테스트베드 구축 및 장비 실증 연계 지원 SW  ‧  - 성과목표 ( ) 데이터센터 테스트베드 구축운영을 통해  · 국내 장비· SW  자체 확보하여 건 이상 
40	6	- 총사업비는 정부지원금과 기업의 민간부담금현금 현물 ( + )으로 구성	사업 과제와도 건 이상 1  연계하여 실증 지원  국산장비친환경고효율 장비 실증 월 중 별도 공모 예정      * ( / · ·SW  ) 5  테스트베드 조성 지원 사업 체계 < >
41	7	- 총사업비는 정부지원금과 기업의 민간부담금현금 현물 ( + )으로 구성	- 7 -
42	7	- 총사업비는 정부지원금과 기업의 민간부담금현금 현물 ( + )으로 구성	지원 사항 □  ○  지원대상 ( ) 데이터센터 테스트베드 구축운영을 희망하는 기업 · ,  기관협단체 등 ,  데이터센터 테스트베드 구축 계획 또는 보유중인 기업데이터센터 운영사      ,  ,  ※  학교협단체과기정통부 지정  산업 진흥기관 등 ,  ,  SW  대기업은 주관기관이 아닌 참여기관 또는 수요기관으로 참여할 수는 있으나      ※  예산
43	7	- 총사업비는 정부지원금과 기업의 민간부담금현금 현물 ( + )으로 구성	- 주관 및 참여기관 ( ) 데이터센터에서사용되는 장비 를 시험   ·SW ‧  검증할 수 있는테스트베드 구축운영 기업기관협단체 등   · ,  ,  - 수요기관 ( ) 실증되는 장비 를 활용할 수 있는 데이터센터 운영   ·SW  기업기관으로 · , 데이터센터 운영기관기업수요처은 반드시 사업에  · ( )  참여하여야 함  ※ 실증 장비 의 활용도입 의지
44	7	- 총사업비는 정부지원금과 기업의 민간부담금현금 현물 ( + )으로 구성	○ 지원분야 ( ) 자유 공모 국내 데이터센터 장비 의 테스트가 가능한 분야 ( ·SW )  테스트베드 분야예시 <  ( ) >  구분 테스트베드 가능 분야예시 ( )  Computing  Space 서버스토리지네트워크 등 ,  ,  Supporting Infra  전력공급 배터리발전기수배전설비 등 PDU, UPS,  ,  ,  , STS  냉각 냉각탑냉동
45	7	- 총사업비는 정부지원금과 기업의 민간부담금현금 현물 ( + )으로 구성	Operation  Space 보안 및 방재 등 , DCIM(DatCenter Infra Mgt)  ○ 지원기간 ( ) 협약체결일  최대  년  월   ~  ‘27 12  * 연차별 평가 결과 및 정부 예산 반영 상황 등에 따라 지원 기간 변동 가능  ○ 지원규모 ( ) 년 총  억원 내외  ’25 50.65  과제당 최소 억원  최대  억원 내외 지원 개
46	8	- 총사업비는 정부지원금과 기업의 민간부담금현금 현물 ( + )으로 구성	- 8 -
47	8	구축실증환경 운영 및 장비 실증 등에 필요한 제반 비용 지원 ,  ·SW	○ 지원내용 ( ) 데이터센터 관련 국산 장비 실증을 위한 테스트베드  ·SW  구축실증환경 운영 및 장비 실증 등에 필요한 제반 비용 지원 ,  ·SW  구분 년 ‘25 년안 ‘26 ( )* 년안 ‘27 ( )*  테스트 베드  조성활용 ·  ▸테스트베드 구축 및  장비 시험검증 등   ‧
48	8	구축실증환경 운영 및 장비 실증 등에 필요한 제반 비용 지원 ,  ·SW	백만원 500 ~2,532
49	8	구축실증환경 운영 및 장비 실증 등에 필요한 제반 비용 지원 ,  ·SW	백만원 지원  ▸테스트베드 고도화 및  장비 시험검증 등 ‧
50	8	구축실증환경 운영 및 장비 실증 등에 필요한 제반 비용 지원 ,  ·SW	백만원 250 ~1,000
51	8	구축실증환경 운영 및 장비 실증 등에 필요한 제반 비용 지원 ,  ·SW	백만원 지원  ▸테스트베드 고도화 및  장비 시험검증 등 ‧
52	8	구축실증환경 운영 및 장비 실증 등에 필요한 제반 비용 지원 ,  ·SW	백만원 250 ~1,000
53	8	구축부지 및 전력 확보 방안 등 ( ) 방안 등 테스트베드 구축 세부계획 제시	백만원 지원  *  년 이후 지원 기간내용 및 지원 규모 등은 연차별 평가 결과정부 예산 반영 상황  ’25 ,  ,  등에 따라 변동 가능  제안 요청 사항  □  ○ (테스트베드 조성 방안 데이터센터 테스트베드 구축 위치 및 형태 )  정의상면임대형고도화형컨테이너형 등 ( ,  ,  ) 기존 인프라 활용 또는 신규  ,  구축부지 및 전력 확보 방안 등
54	8	2개 품목* 이상 제안 권고 및    이를 고려한 구체적 설계 방안 등 제시	권고사항테스트베드의 조기 구축이나 기 구축된 인프라를 활용하여조기 실증이       ( )  ,  ※  가능한 테스트베드 조성 관련 세부 계획 제안  제안하는 테스트베드에서    -  실증 가능한 데이터센터 장비 제품군을 ·SW  2개 품목* 이상 제안 권고 및    이를 고려한 구체적 설계 방안 등 제시  * 예시 배터리 등 전력공급 실증 테스트베드 항온
55	8	○ 테스트베드 실증 지원 ( ) 조성되는 테스트베드에서 실증할 장비·SW	테스트베드친환경 서버액침냉각 등 친환경 실증 테스트베드 등 ,  ,  - 테스트베드 구축에 필요한 장비 인프라 등을 구체적 , SW,  으로 명시  하고설계를 포함한 세부 구축 방안 및 구축 일정 등을 제시 ,  - 전산장비전력통신 인프라 구축 등  ,  · 전담 조직인력 운영 방안 제시 ·  ○ 테스트베드 실증 지원 ( ) 조성되는 테스트베드에서 실증할 
56	8	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,  * 테스트베드에서 실증할 수 있는 데이터센터 장비 기업 개 이상을 필수로 사업에 ·SW 2  참여하여 실증하되본 사업 컨소시엄 형태로 참여도 가능개인사업자 지원 불가 ,  ( )
57	9	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	- 9 -
58	9	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	- 향후 공모로 선정되는 데이터센터 장비 개발실증 SW  ‧ ‧ * 사업 과제와도  건 이상 연계하여 1  해당 테스트베드에서 실증할 수 있도록 지원 추진  실증 건수 추후 확정 ( )  * 테스트베드 선정과 월 공고 예정인 국산화 장비 및 친환경고효율 실증 지원 5 ·SW  ·  사업 과제와의 매칭 등을 통해 실증 대상 과제를 확정하여 통보 예정  ○ 테
59	9	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	방안국산 장비 실증계획 등 ( ·SW  ) 실증된 장비 의 수요처 활용수급  ,  ·SW ·  방안테스트베드의 수익화 등 정부 지원 후 활용 방안 ,  * 등을 제시  예시 정부 재정지원 종료 후 활용 계획정부 재정 지원 조기 종료 시 대응 및      * ( )  ,  활용 방안 등  ○ (성과확산 활동 참여) 필요시 전담 기관의 관련 성과제고 행사 및 
60	9	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	평가 기준 □  ○ 사업 계획의 타당성테스트베드 조성 준비도테스트베드 조성 방안의 ,  ,  적절성지속 활용 방안의 적절성 등을 고려한 종합 평가 ,
61	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	- 10 -
62	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	구분 평가항목 평가기준 배점  정책 부합성
63	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	(20)
64	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	사업계획의  타당성  사업추진 목적 및 방향사업 목표 및 추진내용 간 부합성  o  ,  사업의 방향성 및 목적에 대한 이해도   -  사업 수행의 필요성 및 중요성에 대한 이해도   -  사업 추진내용에 대한 구체성 및 사업기간내 실현 가능여부  o
65	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	10
66	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	성과 파급력/  기대효과  성과 목표 및 지표산업 파급효과 등 성과 파급력  o  ,  - 제시된 성과 목표를 포함한 사업 성과 목표 제시 및 지표수혜대 ,  상의 명확성 및 적정성  정보통신경제산업사회 파급효과일자리 창출 효과    -  · · · ,
67	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	10
68	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	기술 경쟁력
69	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	(40)
70	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	테스트베드  조성 준비도  o 테스트베드 조성 의지준비 현황조기 구축 가능 방안 등  ,  ,  조성 관련 세부 계획의 적절성  테스트베드 형태 및 분야의 적절성인프라 확보 등 사업 기간  o  ,  內  조성 및 실증 연계 방안의 구체성
71	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	20
72	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	테스트베드 조성 방안의  적절성  장비 실증 연계를 고려한 테스트베드 추진 방안의 적절성 o  ·SW  - 실증 및 적용 기술분야의 확장성을 고려한 테스트베드 구성 적절성  실증 연계를 고려한 테스트베드 조성 일정의 적절성   -  실증 분야의 명확성 등 실증 장비 와의 연계 실현 적절성   o  ·SW  장비 의 실증 분야의 구체성 및 실행 방안의 구체성
73	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	20
74	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	사업 경쟁력
75	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	(25)
76	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	기술성 및  확장 방안의  적절성  해당 테스트베드 분야의 장비 시장성기술성 등 산업 영향력  o  ·SW  ,  테스트베드 적용 분야의 확장성 및 성장 가능성 등  o  10  지속 활용  방안의 적절성  시장 및 산업 수요실증된 장비 의 수요처 활용수급 가능성 o  ,  ·SW · ,  자체 실증수요 확보 및 수요처 확대 방안 등 테스트베드 활용 가능성
77	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	향후 개년 테스트베드 활용 방안의 적절성 및 수익화 역량  o  5  ※ 정부 재정지원 조기 종료 시 테스트베드 활용 방안 포함 등
78	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	15
79	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	사업 관리
80	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	(15)
81	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	사업관리  수행기관 및 과제책임자참여인력 등 조직 수행능력 적정성   o  ,  사업 추진 일정의 구체성 및 적정성  o  개인정보보호법 등 개인정보 관련 규정 준수  o
82	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	5
83	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	사업비 구성  사업 수행 내용과 예산편성의 적합성  o  예산 집행 세부 계획의 적정성 및 투명성  o  - 지방비민간부담 매칭 비율비세목 구성내역 등 과제비 산정의 적정성 · ,  ·
84	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	10
85	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	합 계 100
86	10	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	테스트베드 조성 지원 평가 항목 및 배점  <  >
87	11	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	- 11 -
88	11	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	2 데이터센터 장비 해외 진출 지원   ·SW  지원 방향 □  ○ 글로벌 수요가 높고 기술경쟁력이 기대되는 ,  국산 장비 의    ·SW  해외진출을 위한 개발 고도화상호운용성 검증 ,  인증 포함 ( ) 컨설팅 ,  ,  마케팅 홍보 ,  등 지원  - (성과목표) 데이터센터 장비·SW 등  적용 (AI  ICT ) 新 의 글로벌 사업화  추진 실적*
89	11	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	컨설팅 및 홍보마케팅 건수수출 실적 등 글로벌 사업화 추진 실적 등      *  · ,  지원 사항  □  ○ 지원대상 ( ) 해외진출을 추진하는    데이터센터 장비 기업과 ·SW  해외  시장 진출을 위한 전문적인 컨설팅마케팅이 가능한 기업기관 간  · ·  컨소시엄  - 주관기관 ( ) 데이터센터에 적용활용 가능한 장비 를 보유하고    · ·SW 
90	11	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	- 참여기관 ( ) 데이터센터 장비 기업의 해외진출을 지원하기 위한   ·SW  컨설팅마케팅이 가능한 기업 및 기관  ·  ※ 주관기관 외 해외진출을 추진하는 국내 데이터센터 장비 기업국내 장비 기업과 ·SW ,  ·SW  공동으로 해외진출을 추진하는 데이터센터 운영사 등은 참여기관으로 참여 가능  ※ 대기업은 주관기관이 아닌 참여기관으로만 지원이 가능하며
91	11	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	※ 장비 해외 진출 지원 ·SW  사업의 지원기관주관참여기관 포함은 중복하여 지원 불가   ( ) ‧  - 데이터센터 장비 기업과 컨설팅마케팅 기관기업이 컨소시엄을 ·SW · ·  반드시 구성하여 지원하여야 하며컨소시엄 내 개 이상의 장비 ,  2 ·SW  기업의 참여를 권장  ○ 지원분야 ( ) 자유 공모   데이터센터 장비 분야 ( ·SW 全  )+
92	12	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	- 12 -
93	12	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	○ 지원기간 ( ) 협약체결일  년  월   ~ ‘25 12  ○ 지원규모 ( ) 총  억원 내외  9.6 개 과제 내외 선정 및 과제당 최대  억원 지원 (2 4.8 )  ○ 지원내용 ( ) 글로벌 진출이 유망한 데이터센터 관련 장비 의 개발  ·SW  고도화상호운영성 검증인증 등 포함 해외 마케팅현지화홍보 ,  ( ),  ,  ,  ,  전시회 참가법률
94	12	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	제안 요청 사항  □  ○ (해외 진출) 해외 타겟 시장 조사를 통한 목표시장 정의 및 진출  타당성 등 데이터센터 장비 해외 진출을 위한 전략 방안 제시 ·SW  - 개발 고도화 ( ) 해외진출 국가 및 수요기업 등이 요구하는 장비 의    ·SW  성능기능인증 등 분석 해외진출을 위한 개발 고도화 방향 개발  · · ,  ,  상세 내용 도출 및 추진 
95	12	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	※ 필요시 수요처 기반 해당 제품 의  환경 구축 및 개발 등 구체적 수행방안 제시 ·SW POC  - 현지화 ( ) 목표시장 환경언어문화 등 ( · ) 및 특성 파악을 위한 조사   ·분석  등 세부내용이 포함된 현지화 전략 수립 및 현지 진출 관련규제   법령 ,  ,  요구사항 수집 활동 등 세부내용 포함  - 성능검증 ( ) 해외진출 적용 가능성 등
96	12	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	분야 전문가를 통한 현지 적합성 사용성 등 검토 방안 제시 및  ,  대상 장비 제품 성능 및 검증을 위한 세부 방안 제시 · SW  ○ 컨설팅마케팅 ( · ) 해당 장비 의 해외 진출을 위한 전문 컨설팅 및  ·SW  마케팅홍보 등을 위한  · 세부 추진내용을 포함하여 제안  - 컨설팅 ( ·홍보방안) 해외진출을 위한 컨설팅홍보마케팅 추진전략 및  · ·
97	12	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	전시회컨퍼런스 참여 · 부스 구성참여 횟수 등 ( ,  ) 등 세부 추진 방안 제시  ○ 글로벌 사업화 방안 ( ) 해외 데이터센터 현장에 적합한 형태의 서비스  구상 및 신속한 시장진입을 위한 해외 사업화 로드맵 및 계획 제시
98	13	건 이상을 자체적으로 확보 2 하고구체적인 실증 방안 등 제안 ,	- 13 -
99	13	및 사업 발전가능성 등을 고려한 종합 평가	○ 성과확산 활동 참여 ( ) 필요시 전담 기관의 관련 성과제고 행사 및  협의체 추진참여 등 적극 지원 방안 마련 ·  평가 기준 □  ○ 사업계획의 타당성 해외진출 경쟁력 및 전략의 적절성 시장성  ,  ,  및 사업 발전가능성 등을 고려한 종합 평가  구분 평가항목 평가기준 배점  정책 부합성
100	13	및 사업 발전가능성 등을 고려한 종합 평가	(20)
101	13	및 사업 발전가능성 등을 고려한 종합 평가	사업계획의  타당성  사업추진 목적 및 방향사업 목표 및 추진내용 간 부합성  o  ,  사업의 방향성 및 목적에 대한 이해도   -  사업 수행의 필요성 및 중요성에 대한 이해도   -  사업 추진내용에 대한 구체성 및 사업기간내 실현 가능여부  o
102	13	및 사업 발전가능성 등을 고려한 종합 평가	10
103	13	및 사업 발전가능성 등을 고려한 종합 평가	성과 파급력/  기대효과  성과 목표 및 지표산업 파급효과 등 성과 파급력  o  ,  성과 목표 및 지표수혜대상의 명확성 및 적정성   -  ,  정보통신경제산업사회 파급효과일자리 창출 효과    -  · · · ,
104	13	및 사업 발전가능성 등을 고려한 종합 평가	10
105	13	및 사업 발전가능성 등을 고려한 종합 평가	기술 경쟁력
106	13	및 사업 발전가능성 등을 고려한 종합 평가	(40)
107	13	및 사업 발전가능성 등을 고려한 종합 평가	해외진출  경쟁력  개발 기술 수준현황 및 가치 등 기술 우수성  o  ,  장비 및 솔루션에 대한 국내외 경쟁력차별성확장성 등  o  ,  ,  15  해외진출 전략  적절성  해당 장비솔루션 해외진출 전략 계획 및 수행 방안의 적정성  o  · 데이터센터 타겟 해외  o  시장 진입 전략의 적정성경쟁력 우위  ,  內  요소 등
108	13	및 사업 발전가능성 등을 고려한 종합 평가	25
